//Exported ASCII-File
[Header]
FileName = D:\User\DDBB\Lasse\20251010\LysozymeC and PEG8K standard curve remaining samples.wip
GraphName = Spectrum--062--Spec.Data 1 MQ 10mW
SizeX = 1
SizeY = 1
SizeGraph = 2000
PositionUnit = µm
PositionX = 1654.325
PositionY = -1835.7
PositionZ = 0
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	Spectrum--062--Spec.Data 1 MQ 10mW
rel. 1/cm	CCD cts
 3.02114E+03	 8.07000E+02
 3.02303E+03	 8.37000E+02
 3.02491E+03	 8.14000E+02
 3.02680E+03	 8.08000E+02
 3.02869E+03	 8.13000E+02
 3.03057E+03	 8.17000E+02
 3.03246E+03	 8.44000E+02
 3.03434E+03	 8.38000E+02
 3.03623E+03	 8.73000E+02
 3.03811E+03	 8.41000E+02
 3.04000E+03	 8.51000E+02
 3.04188E+03	 8.62000E+02
 3.04376E+03	 8.47000E+02
 3.04564E+03	 8.79000E+02
 3.04753E+03	 8.74000E+02
 3.04941E+03	 8.86000E+02
 3.05129E+03	 8.28000E+02
 3.05317E+03	 9.07000E+02
 3.05505E+03	 8.88000E+02
 3.05693E+03	 8.83000E+02
 3.05881E+03	 8.74000E+02
 3.06069E+03	 9.22000E+02
 3.06256E+03	 9.30000E+02
 3.06444E+03	 9.07000E+02
 3.06632E+03	 9.41000E+02
 3.06819E+03	 9.28000E+02
 3.07007E+03	 9.40000E+02
 3.07195E+03	 9.41000E+02
 3.07382E+03	 9.36000E+02
 3.07570E+03	 9.50000E+02
 3.07757E+03	 9.78000E+02
 3.07944E+03	 9.88000E+02
 3.08132E+03	 9.47000E+02
 3.08319E+03	 1.00400E+03
 3.08506E+03	 9.93000E+02
 3.08693E+03	 1.01200E+03
 3.08881E+03	 1.01300E+03
 3.09068E+03	 1.02300E+03
 3.09255E+03	 1.02500E+03
 3.09442E+03	 1.03300E+03
 3.09629E+03	 1.04600E+03
 3.09816E+03	 1.01500E+03
 3.10002E+03	 1.05200E+03
 3.10189E+03	 1.08200E+03
 3.10376E+03	 1.06000E+03
 3.10563E+03	 1.10800E+03
 3.10749E+03	 1.10100E+03
 3.10936E+03	 1.08900E+03
 3.11123E+03	 1.08400E+03
 3.11309E+03	 1.12100E+03
 3.11496E+03	 1.11900E+03
 3.11682E+03	 1.10000E+03
 3.11868E+03	 1.13300E+03
 3.12055E+03	 1.13100E+03
 3.12241E+03	 1.19400E+03
 3.12427E+03	 1.14100E+03
 3.12613E+03	 1.17400E+03
 3.12800E+03	 1.21700E+03
 3.12986E+03	 1.23500E+03
 3.13172E+03	 1.20000E+03
 3.13358E+03	 1.23500E+03
 3.13544E+03	 1.23200E+03
 3.13730E+03	 1.27100E+03
 3.13916E+03	 1.21500E+03
 3.14101E+03	 1.29700E+03
 3.14287E+03	 1.27600E+03
 3.14473E+03	 1.28700E+03
 3.14659E+03	 1.26800E+03
 3.14844E+03	 1.28800E+03
 3.15030E+03	 1.27100E+03
 3.15215E+03	 1.35500E+03
 3.15401E+03	 1.35200E+03
 3.15586E+03	 1.38800E+03
 3.15772E+03	 1.40000E+03
 3.15957E+03	 1.38400E+03
 3.16142E+03	 1.37600E+03
 3.16328E+03	 1.39600E+03
 3.16513E+03	 1.39000E+03
 3.16698E+03	 1.40800E+03
 3.16883E+03	 1.43400E+03
 3.17068E+03	 1.44600E+03
 3.17253E+03	 1.42700E+03
 3.17438E+03	 1.47800E+03
 3.17623E+03	 1.43300E+03
 3.17808E+03	 1.44400E+03
 3.17993E+03	 1.51300E+03
 3.18178E+03	 1.50100E+03
 3.18362E+03	 1.48800E+03
 3.18547E+03	 1.51400E+03
 3.18732E+03	 1.49800E+03
 3.18916E+03	 1.51700E+03
 3.19101E+03	 1.55500E+03
 3.19285E+03	 1.55900E+03
 3.19470E+03	 1.58500E+03
 3.19654E+03	 1.56700E+03
 3.19839E+03	 1.55400E+03
 3.20023E+03	 1.56600E+03
 3.20207E+03	 1.57700E+03
 3.20392E+03	 1.61800E+03
 3.20576E+03	 1.56000E+03
 3.20760E+03	 1.59000E+03
 3.20944E+03	 1.60400E+03
 3.21128E+03	 1.61800E+03
 3.21312E+03	 1.66500E+03
 3.21496E+03	 1.60900E+03
 3.21680E+03	 1.62800E+03
 3.21864E+03	 1.62200E+03
 3.22048E+03	 1.63400E+03
 3.22232E+03	 1.65700E+03
 3.22415E+03	 1.64800E+03
 3.22599E+03	 1.69700E+03
 3.22783E+03	 1.63600E+03
 3.22966E+03	 1.71000E+03
 3.23150E+03	 1.66200E+03
 3.23333E+03	 1.72500E+03
 3.23517E+03	 1.68600E+03
 3.23700E+03	 1.68600E+03
 3.23884E+03	 1.74100E+03
 3.24067E+03	 1.70000E+03
 3.24250E+03	 1.71200E+03
 3.24433E+03	 1.67400E+03
 3.24617E+03	 1.71300E+03
 3.24800E+03	 1.72800E+03
 3.24983E+03	 1.75000E+03
 3.25166E+03	 1.70400E+03
 3.25349E+03	 1.70800E+03
 3.25532E+03	 1.73000E+03
 3.25715E+03	 1.71400E+03
 3.25898E+03	 1.70900E+03
 3.26081E+03	 1.66000E+03
 3.26263E+03	 1.70900E+03
 3.26446E+03	 1.71800E+03
 3.26629E+03	 1.68100E+03
 3.26811E+03	 1.68500E+03
 3.26994E+03	 1.71000E+03
 3.27177E+03	 1.70100E+03
 3.27359E+03	 1.71300E+03
 3.27542E+03	 1.71400E+03
 3.27724E+03	 1.69900E+03
 3.27906E+03	 1.74700E+03
 3.28089E+03	 1.68400E+03
 3.28271E+03	 1.74200E+03
 3.28453E+03	 1.72100E+03
 3.28635E+03	 1.71900E+03
 3.28818E+03	 1.73600E+03
 3.29000E+03	 1.69700E+03
 3.29182E+03	 1.75000E+03
 3.29364E+03	 1.78300E+03
 3.29546E+03	 1.73300E+03
 3.29728E+03	 1.71400E+03
 3.29909E+03	 1.70800E+03
 3.30091E+03	 1.77100E+03
 3.30273E+03	 1.74500E+03
 3.30455E+03	 1.75300E+03
 3.30637E+03	 1.72800E+03
 3.30818E+03	 1.72600E+03
 3.31000E+03	 1.71600E+03
 3.31181E+03	 1.72000E+03
 3.31363E+03	 1.81800E+03
 3.31544E+03	 1.76600E+03
 3.31726E+03	 1.72000E+03
 3.31907E+03	 1.75500E+03
 3.32089E+03	 1.80600E+03
 3.32270E+03	 1.78700E+03
 3.32451E+03	 1.74900E+03
 3.32632E+03	 1.71900E+03
 3.32813E+03	 1.78800E+03
 3.32995E+03	 1.81300E+03
 3.33176E+03	 1.78000E+03
 3.33357E+03	 1.83800E+03
 3.33538E+03	 1.79600E+03
 3.33719E+03	 1.78300E+03
 3.33899E+03	 1.83300E+03
 3.34080E+03	 1.79800E+03
 3.34261E+03	 1.78500E+03
 3.34442E+03	 1.80800E+03
 3.34623E+03	 1.83200E+03
 3.34803E+03	 1.84700E+03
 3.34984E+03	 1.81700E+03
 3.35164E+03	 1.86500E+03
 3.35345E+03	 1.83500E+03
 3.35525E+03	 1.87600E+03
 3.35706E+03	 1.83600E+03
 3.35886E+03	 1.87300E+03
 3.36067E+03	 1.87400E+03
 3.36247E+03	 1.80600E+03
 3.36427E+03	 1.91600E+03
 3.36608E+03	 1.85700E+03
 3.36788E+03	 1.83300E+03
 3.36968E+03	 1.84500E+03
 3.37148E+03	 1.86200E+03
 3.37328E+03	 1.83400E+03
 3.37508E+03	 1.87300E+03
 3.37688E+03	 1.86700E+03
 3.37868E+03	 1.83400E+03
 3.38048E+03	 1.93500E+03
 3.38228E+03	 1.92400E+03
 3.38407E+03	 1.87100E+03
 3.38587E+03	 1.88400E+03
 3.38767E+03	 1.86500E+03
 3.38946E+03	 1.98300E+03
 3.39126E+03	 1.87100E+03
 3.39306E+03	 1.87200E+03
 3.39485E+03	 1.87900E+03
 3.39665E+03	 1.88700E+03
 3.39844E+03	 1.93600E+03
 3.40023E+03	 1.86400E+03
 3.40203E+03	 1.88200E+03
 3.40382E+03	 1.93200E+03
 3.40561E+03	 1.90000E+03
 3.40741E+03	 1.94800E+03
 3.40920E+03	 1.93300E+03
 3.41099E+03	 1.86000E+03
 3.41278E+03	 1.89300E+03
 3.41457E+03	 1.91900E+03
 3.41636E+03	 1.90700E+03
 3.41815E+03	 1.97400E+03
 3.41994E+03	 1.98300E+03
 3.42173E+03	 1.89900E+03
 3.42352E+03	 1.94700E+03
 3.42530E+03	 1.94300E+03
 3.42709E+03	 1.89500E+03
 3.42888E+03	 1.92400E+03
 3.43066E+03	 1.96500E+03
 3.43245E+03	 1.91800E+03
 3.43424E+03	 1.96800E+03
 3.43602E+03	 1.87200E+03
 3.43781E+03	 1.96900E+03
 3.43959E+03	 1.93500E+03
 3.44137E+03	 1.87700E+03
 3.44316E+03	 1.93400E+03
 3.44494E+03	 1.87000E+03
 3.44672E+03	 1.94500E+03
 3.44850E+03	 1.86600E+03
 3.45029E+03	 1.87400E+03
 3.45207E+03	 1.89700E+03
 3.45385E+03	 1.85700E+03
 3.45563E+03	 1.90900E+03
 3.45741E+03	 1.86400E+03
 3.45919E+03	 1.85100E+03
 3.46097E+03	 1.85900E+03
 3.46275E+03	 1.86700E+03
 3.46452E+03	 1.82300E+03
 3.46630E+03	 1.81400E+03
 3.46808E+03	 1.82900E+03
 3.46986E+03	 1.82500E+03
 3.47163E+03	 1.83100E+03
 3.47341E+03	 1.82700E+03
 3.47518E+03	 1.83700E+03
 3.47696E+03	 1.78100E+03
 3.47873E+03	 1.78300E+03
 3.48051E+03	 1.79800E+03
 3.48228E+03	 1.79800E+03
 3.48406E+03	 1.77900E+03
 3.48583E+03	 1.80200E+03
 3.48760E+03	 1.77100E+03
 3.48937E+03	 1.68700E+03
 3.49115E+03	 1.71600E+03
 3.49292E+03	 1.73800E+03
 3.49469E+03	 1.76500E+03
 3.49646E+03	 1.66200E+03
 3.49823E+03	 1.73100E+03
 3.50000E+03	 1.72100E+03
 3.50177E+03	 1.63600E+03
 3.50354E+03	 1.69100E+03
 3.50530E+03	 1.68900E+03
 3.50707E+03	 1.66500E+03
 3.50884E+03	 1.65600E+03
 3.51061E+03	 1.62300E+03
 3.51237E+03	 1.65300E+03
 3.51414E+03	 1.65900E+03
 3.51591E+03	 1.60600E+03
 3.51767E+03	 1.58000E+03
 3.51944E+03	 1.60400E+03
 3.52120E+03	 1.56600E+03
 3.52296E+03	 1.52500E+03
 3.52473E+03	 1.58800E+03
 3.52649E+03	 1.53000E+03
 3.52825E+03	 1.55900E+03
 3.53002E+03	 1.52000E+03
 3.53178E+03	 1.47900E+03
 3.53354E+03	 1.52100E+03
 3.53530E+03	 1.51300E+03
 3.53706E+03	 1.47700E+03
 3.53882E+03	 1.49300E+03
 3.54058E+03	 1.42700E+03
 3.54234E+03	 1.48600E+03
 3.54410E+03	 1.42400E+03
 3.54586E+03	 1.44800E+03
 3.54762E+03	 1.40400E+03
 3.54937E+03	 1.40500E+03
 3.55113E+03	 1.41200E+03
 3.55289E+03	 1.43500E+03
 3.55465E+03	 1.40100E+03
 3.55640E+03	 1.39300E+03
 3.55816E+03	 1.37500E+03
 3.55991E+03	 1.39000E+03
 3.56167E+03	 1.34700E+03
 3.56342E+03	 1.35200E+03
 3.56518E+03	 1.37000E+03
 3.56693E+03	 1.33100E+03
 3.56868E+03	 1.34300E+03
 3.57043E+03	 1.32800E+03
 3.57219E+03	 1.30000E+03
 3.57394E+03	 1.32100E+03
 3.57569E+03	 1.30000E+03
 3.57744E+03	 1.32600E+03
 3.57919E+03	 1.28000E+03
 3.58094E+03	 1.27500E+03
 3.58269E+03	 1.28600E+03
 3.58444E+03	 1.28000E+03
 3.58619E+03	 1.28100E+03
 3.58794E+03	 1.23900E+03
 3.58969E+03	 1.21800E+03
 3.59143E+03	 1.19900E+03
 3.59318E+03	 1.26300E+03
 3.59493E+03	 1.22700E+03
 3.59667E+03	 1.27600E+03
 3.59842E+03	 1.26600E+03
 3.60017E+03	 1.23900E+03
 3.60191E+03	 1.23300E+03
 3.60366E+03	 1.19400E+03
 3.60540E+03	 1.20000E+03
 3.60714E+03	 1.18300E+03
 3.60889E+03	 1.18400E+03
 3.61063E+03	 1.19400E+03
 3.61237E+03	 1.15900E+03
 3.61412E+03	 1.15400E+03
 3.61586E+03	 1.16200E+03
 3.61760E+03	 1.15000E+03
 3.61934E+03	 1.16500E+03
 3.62108E+03	 1.12600E+03
 3.62282E+03	 1.11200E+03
 3.62456E+03	 1.14700E+03
 3.62630E+03	 1.14600E+03
 3.62804E+03	 1.16100E+03
 3.62978E+03	 1.08100E+03
 3.63151E+03	 1.11000E+03
 3.63325E+03	 1.09500E+03
 3.63499E+03	 1.08200E+03
 3.63673E+03	 1.07100E+03
 3.63846E+03	 1.11200E+03
 3.64020E+03	 1.05000E+03
 3.64193E+03	 1.05700E+03
 3.64367E+03	 1.05700E+03
 3.64540E+03	 1.03300E+03
 3.64714E+03	 1.01200E+03
 3.64887E+03	 1.03600E+03
 3.65061E+03	 1.01600E+03
 3.65234E+03	 1.01800E+03
 3.65407E+03	 9.69000E+02
 3.65580E+03	 9.83000E+02
 3.65754E+03	 9.69000E+02
 3.65927E+03	 9.70000E+02
 3.66100E+03	 9.72000E+02
 3.66273E+03	 9.77000E+02
 3.66446E+03	 9.24000E+02
 3.66619E+03	 9.13000E+02
 3.66792E+03	 9.16000E+02
 3.66965E+03	 9.03000E+02
 3.67138E+03	 8.93000E+02
 3.67311E+03	 9.20000E+02
 3.67483E+03	 8.89000E+02
 3.67656E+03	 8.79000E+02
 3.67829E+03	 8.81000E+02
 3.68001E+03	 8.77000E+02
 3.68174E+03	 8.64000E+02
 3.68347E+03	 8.58000E+02
 3.68519E+03	 8.44000E+02
 3.68692E+03	 8.57000E+02
 3.68864E+03	 8.21000E+02
 3.69036E+03	 8.61000E+02
 3.69209E+03	 8.16000E+02
 3.69381E+03	 8.04000E+02
 3.69554E+03	 8.30000E+02
 3.69726E+03	 8.08000E+02
 3.69898E+03	 8.20000E+02
 3.70070E+03	 7.95000E+02
 3.70242E+03	 7.75000E+02
 3.70414E+03	 7.92000E+02
 3.70586E+03	 7.68000E+02
 3.70758E+03	 7.60000E+02
 3.70930E+03	 7.73000E+02
 3.71102E+03	 7.75000E+02
 3.71274E+03	 7.53000E+02
 3.71446E+03	 7.50000E+02
 3.71618E+03	 7.79000E+02
 3.71790E+03	 7.56000E+02
 3.71961E+03	 7.66000E+02
 3.72133E+03	 7.32000E+02
 3.72305E+03	 7.72000E+02
 3.72476E+03	 7.40000E+02
 3.72648E+03	 7.54000E+02
 3.72819E+03	 7.66000E+02
 3.72991E+03	 7.40000E+02
 3.73162E+03	 7.33000E+02
 3.73334E+03	 7.68000E+02
 3.73505E+03	 7.44000E+02
 3.73676E+03	 7.39000E+02
 3.73848E+03	 7.35000E+02
 3.74019E+03	 7.18000E+02
 3.74190E+03	 7.60000E+02
 3.74361E+03	 7.32000E+02
 3.74532E+03	 6.94000E+02
 3.74704E+03	 7.72000E+02
 3.74875E+03	 7.26000E+02
 3.75046E+03	 7.43000E+02
 3.75217E+03	 7.44000E+02
 3.75387E+03	 7.16000E+02
 3.75558E+03	 7.18000E+02
 3.75729E+03	 7.46000E+02
 3.75900E+03	 7.34000E+02
 3.76071E+03	 7.18000E+02
 3.76242E+03	 7.48000E+02
 3.76412E+03	 7.25000E+02
 3.76583E+03	 7.29000E+02
 3.76753E+03	 6.98000E+02
 3.76924E+03	 7.05000E+02
 3.77095E+03	 7.40000E+02
 3.77265E+03	 7.32000E+02
 3.77435E+03	 7.03000E+02
 3.77606E+03	 6.99000E+02
 3.77776E+03	 7.16000E+02
 3.77947E+03	 7.07000E+02
 3.78117E+03	 6.94000E+02
 3.78287E+03	 7.27000E+02
 3.78457E+03	 7.31000E+02
 3.78628E+03	 7.16000E+02
 3.78798E+03	 6.87000E+02
 3.78968E+03	 7.25000E+02
 3.79138E+03	 7.14000E+02
 3.79308E+03	 7.02000E+02
 3.79478E+03	 7.02000E+02
 3.79648E+03	 7.14000E+02
 3.79818E+03	 7.13000E+02
 3.79987E+03	 7.25000E+02
 3.80157E+03	 7.16000E+02
 3.80327E+03	 7.19000E+02
 3.80497E+03	 7.15000E+02
 3.80667E+03	 6.89000E+02
 3.80836E+03	 7.23000E+02
 3.81006E+03	 7.20000E+02
 3.81175E+03	 7.11000E+02
 3.81345E+03	 7.09000E+02
 3.81514E+03	 7.06000E+02
 3.81684E+03	 7.04000E+02
 3.81853E+03	 7.02000E+02
 3.82023E+03	 6.91000E+02
 3.82192E+03	 7.08000E+02
 3.82361E+03	 6.98000E+02
 3.82531E+03	 7.07000E+02
 3.82700E+03	 7.16000E+02
 3.82869E+03	 7.15000E+02
 3.83038E+03	 7.09000E+02
 3.83207E+03	 7.21000E+02
 3.83376E+03	 6.99000E+02
 3.83545E+03	 6.92000E+02
 3.83714E+03	 7.11000E+02
 3.83883E+03	 7.18000E+02
 3.84052E+03	 6.83000E+02
 3.84221E+03	 7.03000E+02
 3.84390E+03	 7.07000E+02
 3.84559E+03	 7.25000E+02
 3.84728E+03	 7.03000E+02
 3.84896E+03	 6.94000E+02
 3.85065E+03	 7.37000E+02
 3.85234E+03	 7.08000E+02
 3.85402E+03	 7.19000E+02
 3.85571E+03	 6.98000E+02
 3.85739E+03	 7.13000E+02
 3.85908E+03	 7.01000E+02
 3.86076E+03	 7.42000E+02
 3.86245E+03	 6.94000E+02
 3.86413E+03	 7.03000E+02
 3.86581E+03	 7.01000E+02
 3.86750E+03	 7.23000E+02
 3.86918E+03	 7.14000E+02
 3.87086E+03	 6.86000E+02
 3.87254E+03	 7.17000E+02
 3.87423E+03	 6.98000E+02
 3.87591E+03	 6.90000E+02
 3.87759E+03	 6.88000E+02
 3.87927E+03	 6.98000E+02
 3.88095E+03	 7.08000E+02
 3.88263E+03	 7.02000E+02
 3.88431E+03	 7.10000E+02
 3.88598E+03	 7.29000E+02
 3.88766E+03	 7.11000E+02
 3.88934E+03	 7.08000E+02
 3.89102E+03	 7.15000E+02
 3.89270E+03	 7.27000E+02
 3.89437E+03	 7.43000E+02
 3.89605E+03	 7.26000E+02
 3.89773E+03	 7.53000E+02
 3.89940E+03	 7.25000E+02
 3.90108E+03	 7.00000E+02
 3.90275E+03	 7.23000E+02
 3.90443E+03	 7.17000E+02
 3.90610E+03	 7.08000E+02
 3.90777E+03	 7.12000E+02
 3.90945E+03	 7.16000E+02
 3.91112E+03	 7.07000E+02
 3.91279E+03	 6.94000E+02
 3.91447E+03	 6.86000E+02
 3.91614E+03	 7.17000E+02
 3.91781E+03	 7.06000E+02
 3.91948E+03	 7.10000E+02
 3.92115E+03	 7.18000E+02
 3.92282E+03	 7.24000E+02
 3.92449E+03	 6.94000E+02
 3.92616E+03	 7.23000E+02
 3.92783E+03	 7.02000E+02
 3.92950E+03	 7.16000E+02
